PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2020-06-09T02:00:00Z,2020-06-09T01:00:00Z,PT60M,18.9,0.11,-51,3.8,13,0,0,0,0,0,0,11.9,68.9,0,981.7,304,1.8,101
2020-06-09T03:00:00Z,2020-06-09T02:00:00Z,PT60M,18.5,0.11,-61,2.8,13.5,6,19,2,7,5,5,11.8,72.4,0,982,294,1.4,91
2020-06-09T04:00:00Z,2020-06-09T03:00:00Z,PT60M,19.7,0.11,-69,0,13.3,52,361,70,122,46,239,11.5,66.3,0,982.2,269,0.9,80
2020-06-09T05:00:00Z,2020-06-09T04:00:00Z,PT60M,22.1,0.11,-77,0,12.3,86,625,235,321,201,746,11.1,53.9,0,982.3,196,0.7,68
2020-06-09T06:00:00Z,2020-06-09T05:00:00Z,PT60M,24.5,0.11,-84,0,11.4,104,758,424,527,422,906,11,43.9,0,982.6,144,1.6,56
2020-06-09T07:00:00Z,2020-06-09T06:00:00Z,PT60M,26.5,0.11,-93,0,10.5,114,835,601,715,636,976,11,36.7,0,982.9,127,2.5,44
2020-06-09T08:00:00Z,2020-06-09T07:00:00Z,PT60M,28.1,0.11,-104,0,9.4,118,882,748,867,813,1006,11.1,31.1,0,983,117,2.7,32
2020-06-09T09:00:00Z,2020-06-09T08:00:00Z,PT60M,29.2,0.11,-123,0,8.7,123,903,844,967,932,1015,11.7,27.8,0,983,110,2.5,21
2020-06-09T10:00:00Z,2020-06-09T09:00:00Z,PT60M,29.7,0.11,-165,0,9,138,890,866,1004,977,1008,12.9,27.4,0,983,109,1.8,13
2020-06-09T11:00:00Z,2020-06-09T10:00:00Z,PT60M,29.5,0.11,140,0,10,139,879,844,984,954,1003,14.5,29.7,0,983,108,0.3,16
2020-06-09T12:00:00Z,2020-06-09T11:00:00Z,PT60M,29.5,0.11,112,0,10.4,136,860,772,909,866,995,14.9,30.8,0,982.8,130,0.6,26
2020-06-09T13:00:00Z,2020-06-09T12:00:00Z,PT60M,29.7,0.11,98,0.1,10.2,137,815,643,780,716,971,14.5,29.9,0,982.6,136,1.1,38
2020-06-09T14:00:00Z,2020-06-09T13:00:00Z,PT60M,29.2,0.11,88,8.8,10.4,204,547,355,559,487,786,14.8,31,0,982.7,334,0.2,50
2020-06-09T15:00:00Z,2020-06-09T14:00:00Z,PT60M,27.9,0.11,80,1.1,11.3,113,633,296,409,302,800,15.7,35.7,0,982.7,304,1.9,62
2020-06-09T16:00:00Z,2020-06-09T15:00:00Z,PT60M,26,0.11,73,1,12.7,79,461,129,208,105,490,16.3,43.6,0,982.7,302,3.5,74
2020-06-09T17:00:00Z,2020-06-09T16:00:00Z,PT60M,24,0.11,65,32.5,13.8,23,119,17,40,18,47,16.2,52.8,0,982.6,302,4.2,86
2020-06-09T18:00:00Z,2020-06-09T17:00:00Z,PT60M,22.5,0.11,56,59.6,14.5,0,0,0,0,0,0,15.8,60.7,0,982.5,302,3.5,96
2020-06-09T19:00:00Z,2020-06-09T18:00:00Z,PT60M,22.1,0.11,46,6.5,14.8,0,0,0,0,0,0,15.5,63.3,0,982.8,302,2.2,106
2020-06-09T20:00:00Z,2020-06-09T19:00:00Z,PT60M,22,0.11,34,0,14.4,0,0,0,0,0,0,15.9,61.8,0,983.5,284,1.8,114
2020-06-09T21:00:00Z,2020-06-09T20:00:00Z,PT60M,21.9,0.11,20,3,14.1,0,0,0,0,0,0,16.2,61.3,0,983.8,274,1.7,119
2020-06-09T22:00:00Z,2020-06-09T21:00:00Z,PT60M,21.4,0.11,4,15.9,14.3,0,0,0,0,0,0,15.8,63.9,0,983.7,283,1.9,122
2020-06-09T23:00:00Z,2020-06-09T22:00:00Z,PT60M,20.7,0.11,-12,14.2,14.9,0,0,0,0,0,0,14.4,69.5,0,983.2,289,1.9,121
2020-06-10T00:00:00Z,2020-06-09T23:00:00Z,PT60M,19.8,0.11,-27,3.9,15.1,0,0,0,0,0,0,13.3,74.3,0,982.8,279,1.5,117
2020-06-10T01:00:00Z,2020-06-10T00:00:00Z,PT60M,19.3,0.11,-40,9.3,14.8,0,0,0,0,0,0,12.9,75.4,0,982.5,261,1.3,110
2020-06-10T02:00:00Z,2020-06-10T01:00:00Z,PT60M,19,0.11,-51,21.8,14.4,0,0,0,0,0,0,12.7,74.6,0,982.5,242,1.2,101
2020-06-10T03:00:00Z,2020-06-10T02:00:00Z,PT60M,19.1,0.11,-61,1.7,14.2,6,16,1,7,5,5,14.1,73,0,983,204,1,91
2020-06-10T04:00:00Z,2020-06-10T03:00:00Z,PT60M,20.9,0.11,-69,0,14.1,55,316,61,116,49,220,16.7,65.1,0,983.4,173,1.2,80
2020-06-10T05:00:00Z,2020-06-10T04:00:00Z,PT60M,23.3,0.11,-77,0,14.1,97,552,208,305,196,688,18,56.1,0,983.5,155,1.5,68
2020-06-10T06:00:00Z,2020-06-10T05:00:00Z,PT60M,25.2,0.11,-84,0,13.8,128,673,376,504,406,850,17.9,49.2,0,983.5,118,1.2,56
2020-06-10T07:00:00Z,2020-06-10T06:00:00Z,PT60M,26.7,0.11,-93,0,12.8,153,737,531,684,610,923,17.6,42.3,0,983.7,58,1,44
2020-06-10T08:00:00Z,2020-06-10T07:00:00Z,PT60M,27.9,0.11,-104,0,11.9,176,768,652,828,777,956,17.8,37,0,984,5,0.8,32
2020-06-10T09:00:00Z,2020-06-10T08:00:00Z,PT60M,28.7,0.11,-123,0,11.5,199,772,722,921,886,964,18.5,34.6,0,984.1,323,1.3,20
2020-06-10T10:00:00Z,2020-06-10T09:00:00Z,PT60M,29,0.11,-165,0,11.8,228,743,724,952,925,956,19.5,34.7,0,984.2,305,2.2,13
2020-06-10T11:00:00Z,2020-06-10T10:00:00Z,PT60M,29.3,0.11,140,0,11.9,245,709,681,926,896,942,21,34.3,0,984,302,3,16
2020-06-10T12:00:00Z,2020-06-10T11:00:00Z,PT60M,29.9,0.11,112,0,11.5,243,672,603,847,806,919,22.3,32.2,0,983.5,307,3.5,26
2020-06-10T13:00:00Z,2020-06-10T12:00:00Z,PT60M,30.3,0.11,98,0,10.9,210,659,520,730,672,894,22.7,30.2,0,983.2,309,4.2,38
2020-06-10T14:00:00Z,2020-06-10T13:00:00Z,PT60M,30.2,0.11,88,0,10.6,188,581,375,563,487,815,22.5,29.8,0,983,309,5,50
2020-06-10T15:00:00Z,2020-06-10T14:00:00Z,PT60M,29.2,0.11,80,0,10.6,155,452,214,369,285,661,22.1,31.5,0,982.7,306,5.4,62
2020-06-10T16:00:00Z,2020-06-10T15:00:00Z,PT60M,27.7,0.11,73,0.4,10.9,101,252,74,175,113,343,21.1,35.1,0,982.5,300,5.3,74
2020-06-10T17:00:00Z,2020-06-10T16:00:00Z,PT60M,25.5,0.11,65,22.7,12,27,38,6,33,24,36,19.7,43,0,982.4,292,5.2,85
2020-06-10T18:00:00Z,2020-06-10T17:00:00Z,PT60M,23.5,0.11,56,48,13.4,0,0,0,0,0,0,18.5,52.9,0,982.7,290,4.6,96
2020-06-10T19:00:00Z,2020-06-10T18:00:00Z,PT60M,22.7,0.11,46,1.2,13.9,0,0,0,0,0,0,17.4,57.3,0,983,288,4.2,106
2020-06-10T20:00:00Z,2020-06-10T19:00:00Z,PT60M,22.3,0.11,34,0,13.9,0,0,0,0,0,0,16.3,58.8,0,983.2,284,4,114
2020-06-10T21:00:00Z,2020-06-10T20:00:00Z,PT60M,21.6,0.11,20,0,14,0,0,0,0,0,0,15.8,61.7,0,983.2,280,3.6,119
2020-06-10T22:00:00Z,2020-06-10T21:00:00Z,PT60M,21.1,0.11,4,2.9,14,0,0,0,0,0,0,15.7,63.9,0,983.1,273,3.2,122
2020-06-10T23:00:00Z,2020-06-10T22:00:00Z,PT60M,20.6,0.11,-12,6.9,13.8,0,0,0,0,0,0,15.7,65.1,0,982.8,269,3,121
2020-06-11T00:00:00Z,2020-06-10T23:00:00Z,PT60M,20,0.11,-27,1.8,13.5,0,0,0,0,0,0,15.7,66.1,0,982.7,272,2.8,117
2020-06-11T01:00:00Z,2020-06-11T00:00:00Z,PT60M,19.6,0.11,-40,10.6,13.3,0,0,0,0,0,0,15.9,67.2,0,982.5,271,2.5,110
2020-06-11T02:00:00Z,2020-06-11T01:00:00Z,PT60M,19.2,0.11,-51,10.5,13.3,0,0,0,0,0,0,16.6,68.4,0,982.6,266,2,101
2020-06-11T03:00:00Z,2020-06-11T02:00:00Z,PT60M,19.2,0.11,-61,2.2,13.3,6,24,2,8,5,5,17.3,68.5,0,982.9,251,1,91
2020-06-11T04:00:00Z,2020-06-11T03:00:00Z,PT60M,20.4,0.11,-69,0.9,13.5,54,342,65,119,47,226,17.7,64.6,0,983.1,183,0.5,80
2020-06-11T05:00:00Z,2020-06-11T04:00:00Z,PT60M,22.1,0.11,-76,0.4,13.6,87,601,226,313,197,723,18,58.3,0,983.2,124,1.1,68
2020-06-11T06:00:00Z,2020-06-11T05:00:00Z,PT60M,23.6,0.11,-84,15.6,13.4,238,365,190,429,361,638,18.8,52.9,0,983.2,115,1.5,56
2020-06-11T07:00:00Z,2020-06-11T06:00:00Z,PT60M,25,0.11,-92,26.4,13.2,402,153,110,512,474,573,19.8,48.1,0,983.1,125,1.5,44
2020-06-11T08:00:00Z,2020-06-11T07:00:00Z,PT60M,26.3,0.11,-103,19.9,13.1,416,303,258,674,635,733,20.9,44,0,983.2,146,0.6,32
2020-06-11T09:00:00Z,2020-06-11T08:00:00Z,PT60M,27.4,0.11,-122,31.6,13.1,549,100,92,641,605,650,21.9,41.2,0,983.3,297,1.3,20
2020-06-11T10:00:00Z,2020-06-11T09:00:00Z,PT60M,28.1,0.11,-165,34.4,13.2,435,216,211,647,616,647,22,39.9,0,983.1,298,2.9,13
2020-06-11T11:00:00Z,2020-06-11T10:00:00Z,PT60M,28.4,0.11,140,1.8,13.1,175,811,779,954,924,972,21.4,38.9,0,982.6,301,4.4,16
2020-06-11T12:00:00Z,2020-06-11T11:00:00Z,PT60M,28.5,0.11,111,0,12.2,131,862,775,905,861,991,19.4,36.4,0,982.4,311,5.4,26
2020-06-11T13:00:00Z,2020-06-11T12:00:00Z,PT60M,28.7,0.11,98,0,10.4,121,842,665,787,720,980,16.8,32,0,982.2,311,6.6,38
2020-06-11T14:00:00Z,2020-06-11T13:00:00Z,PT60M,28.6,0.11,88,0,7.9,109,801,516,625,531,946,13.8,27.2,0,982,304,7.9,50
2020-06-11T15:00:00Z,2020-06-11T14:00:00Z,PT60M,27.8,0.11,80,0,6.3,91,726,341,433,313,865,11.4,25.6,0,981.8,297,8.4,62
2020-06-11T16:00:00Z,2020-06-11T15:00:00Z,PT60M,26.3,0.11,73,0,6.9,65,574,162,228,103,569,10.3,29.1,0,981.6,292,8.3,74
2020-06-11T17:00:00Z,2020-06-11T16:00:00Z,PT60M,24.1,0.11,65,17.8,8.7,26,165,23,49,20,60,9.7,37.4,0,981.6,292,8.1,85
2020-06-11T18:00:00Z,2020-06-11T17:00:00Z,PT60M,22.3,0.11,56,43,9.6,0,0,0,0,0,0,9.6,44.4,0,982,290,7,96
2020-06-11T19:00:00Z,2020-06-11T18:00:00Z,PT60M,21.5,0.11,46,0.3,9.2,0,0,0,0,0,0,9.9,45.2,0,982.4,283,5.7,106
2020-06-11T20:00:00Z,2020-06-11T19:00:00Z,PT60M,21.2,0.11,34,0,8.7,0,0,0,0,0,0,9.9,45,0,982.6,274,5.4,113
2020-06-11T21:00:00Z,2020-06-11T20:00:00Z,PT60M,20.8,0.11,20,0.6,8.4,0,0,0,0,0,0,10,44.9,0,982.8,259,4.8,119
2020-06-11T22:00:00Z,2020-06-11T21:00:00Z,PT60M,20.5,0.11,4,0,8.1,0,0,0,0,0,0,10,44.6,0,982.6,239,4,121
2020-06-11T23:00:00Z,2020-06-11T22:00:00Z,PT60M,19.8,0.11,-12,0,8,0,0,0,0,0,0,10,46.4,0,982.2,222,2.6,121
2020-06-12T00:00:00Z,2020-06-11T23:00:00Z,PT60M,18.8,0.11,-27,0,8.2,0,0,0,0,0,0,10.2,50,0,981.8,226,1.2,117
2020-06-12T01:00:00Z,2020-06-12T00:00:00Z,PT60M,18.2,0.11,-40,2.2,8.3,0,0,0,0,0,0,10.4,52.4,0,981.6,246,0.7,110
2020-06-12T02:00:00Z,2020-06-12T01:00:00Z,PT60M,17.8,0.11,-51,1.4,8.4,0,0,0,0,0,0,10.8,54.2,0,981.8,292,0.2,101
2020-06-12T03:00:00Z,2020-06-12T02:00:00Z,PT60M,17.7,0.11,-60,0,8.9,6,25,2,8,5,5,11.6,56.2,0,982.3,19,0.3,91
2020-06-12T04:00:00Z,2020-06-12T03:00:00Z,PT60M,19.2,0.11,-69,0,9.3,52,364,70,122,46,238,11.8,52.6,0,982.4,13,0.2,80
2020-06-12T05:00:00Z,2020-06-12T04:00:00Z,PT60M,21.5,0.11,-76,0,9.3,85,627,236,321,199,746,12.3,45.5,0,982.2,266,0.8,68
2020-06-12T06:00:00Z,2020-06-12T05:00:00Z,PT60M,23.6,0.11,-84,0,9.1,103,758,423,526,419,904,13.3,39.6,0,982.3,275,3.4,56
2020-06-12T07:00:00Z,2020-06-12T06:00:00Z,PT60M,25.6,0.11,-92,0,8.5,115,828,596,711,631,970,13.4,33.8,0,982.6,280,6.9,44
2020-06-12T08:00:00Z,2020-06-12T07:00:00Z,PT60M,27,0.11,-103,0,7.7,124,870,739,863,807,1002,12.8,29.5,0,982.7,284,9.1,32
2020-06-12T09:00:00Z,2020-06-12T08:00:00Z,PT60M,28,0.11,-122,0,7.1,128,895,838,965,928,1013,12.8,26.8,0,982.9,288,9.9,20
2020-06-12T10:00:00Z,2020-06-12T09:00:00Z,PT60M,28.7,0.11,-165,0,6.7,123,911,888,1011,982,1015,13.6,25,0,982.8,290,10.4,13
2020-06-12T11:00:00Z,2020-06-12T10:00:00Z,PT60M,29,0.11,140,0,7,122,905,870,992,960,1010,15.5,25,0,982.5,290,11.1,16
2020-06-12T12:00:00Z,2020-06-12T11:00:00Z,PT60M,28.8,0.11,111,0,7.8,118,888,798,917,872,1003,16.1,26.7,0,982.2,292,10.6,26
2020-06-12T13:00:00Z,2020-06-12T12:00:00Z,PT60M,28.5,0.11,97,0,7.9,114,853,675,789,722,983,16.5,27.4,0,981.8,292,9.8,38
2020-06-12T14:00:00Z,2020-06-12T13:00:00Z,PT60M,28,0.11,88,0,7.8,104,800,516,620,527,938,17.6,27.9,0,981.7,290,10.5,50
2020-06-12T15:00:00Z,2020-06-12T14:00:00Z,PT60M,27,0.11,80,0,8,89,713,336,425,308,847,17.9,30.3,0,981.8,288,10.5,62
2020-06-12T16:00:00Z,2020-06-12T15:00:00Z,PT60M,25.7,0.11,73,0,8.2,64,559,159,223,102,555,17.7,32.9,0,981.8,284,9.6,74
2020-06-12T17:00:00Z,2020-06-12T16:00:00Z,PT60M,24,0.11,65,19.6,8.5,25,161,23,48,20,59,17.1,37.2,0,982.1,281,8,85
2020-06-12T18:00:00Z,2020-06-12T17:00:00Z,PT60M,22.2,0.11,56,44.4,10.3,0,0,0,0,0,0,18.1,46.7,0,982.2,289,5.4,96
2020-06-12T19:00:00Z,2020-06-12T18:00:00Z,PT60M,21.1,0.11,46,0.3,12,0,0,0,0,0,0,19.6,56.1,0,982.5,296,3.8,105
2020-06-12T20:00:00Z,2020-06-12T19:00:00Z,PT60M,20.5,0.11,34,0,12.2,0,0,0,0,0,0,19.6,58.8,0,982.7,285,3.6,113
2020-06-12T21:00:00Z,2020-06-12T20:00:00Z,PT60M,20.1,0.11,20,0,12,0,0,0,0,0,0,19.6,59.7,0,982.4,280,3.3,119
2020-06-12T22:00:00Z,2020-06-12T21:00:00Z,PT60M,19.7,0.11,4,0,11.8,0,0,0,0,0,0,19.3,60.4,0,981.9,278,3.3,121
2020-06-12T23:00:00Z,2020-06-12T22:00:00Z,PT60M,19.5,0.11,-12,0,11.6,0,0,0,0,0,0,18.8,60.3,0,981.4,278,3.6,121
2020-06-13T00:00:00Z,2020-06-12T23:00:00Z,PT60M,19.2,0.11,-27,0,11,0,0,0,0,0,0,18.3,59.1,0,981.1,270,3.6,117
2020-06-13T01:00:00Z,2020-06-13T00:00:00Z,PT60M,18.9,0.11,-40,0,10.5,0,0,0,0,0,0,18.1,58.3,0,980.9,266,3.5,110
2020-06-13T02:00:00Z,2020-06-13T01:00:00Z,PT60M,18.5,0.11,-51,0.3,10.8,0,0,0,0,0,0,18.3,60.9,0,980.6,273,3.5,101
2020-06-13T03:00:00Z,2020-06-13T02:00:00Z,PT60M,18.3,0.11,-60,1.4,11.6,5,32,3,8,5,5,18.2,65,0,980.4,272,3.3,91
2020-06-13T04:00:00Z,2020-06-13T03:00:00Z,PT60M,19.5,0.11,-69,0,11.9,47,405,77,125,42,246,18,61.5,0,980.4,266,2.9,80
2020-06-13T05:00:00Z,2020-06-13T04:00:00Z,PT60M,21.6,0.11,-76,0,11.1,80,638,239,319,196,747,17.8,51.4,0,980.5,256,2.3,68
2020-06-13T06:00:00Z,2020-06-13T05:00:00Z,PT60M,23.5,0.11,-84,0,9.6,101,753,420,521,414,896,17,41.3,0,980.6,235,1.6,56
2020-06-13T07:00:00Z,2020-06-13T06:00:00Z,PT60M,25.2,0.11,-92,0,8.2,116,818,589,705,625,962,16.4,33.9,0,980.6,226,1.4,44
2020-06-13T08:00:00Z,2020-06-13T07:00:00Z,PT60M,26.6,0.11,-103,0,7.5,127,855,726,853,797,990,16.6,29.9,0,980.3,254,1.6,32
2020-06-13T09:00:00Z,2020-06-13T08:00:00Z,PT60M,27.5,0.11,-122,1,7.7,154,843,788,943,905,989,17.4,28.6,0,980.1,276,2.3,20
2020-06-13T10:00:00Z,2020-06-13T09:00:00Z,PT60M,27.7,0.11,-164,8.5,8.6,288,638,622,910,880,913,18.7,29.9,0,979.8,290,3.2,13
2020-06-13T11:00:00Z,2020-06-13T10:00:00Z,PT60M,27.6,0.11,140,1.8,9.5,178,811,781,959,928,976,20.1,32.2,0,979.5,307,4.4,16
2020-06-13T12:00:00Z,2020-06-13T11:00:00Z,PT60M,27.2,0.11,111,4.3,10,219,716,645,863,821,938,20.7,34,0,979.5,318,4.9,26
2020-06-13T13:00:00Z,2020-06-13T12:00:00Z,PT60M,26.8,0.11,97,3.6,10.1,188,709,562,750,688,921,20.8,35,0,979.5,318,4.5,38
2020-06-13T14:00:00Z,2020-06-13T13:00:00Z,PT60M,26.4,0.11,88,2.9,10.2,154,681,439,593,507,877,21.1,36.1,0,979.3,317,4.8,50
2020-06-13T15:00:00Z,2020-06-13T14:00:00Z,PT60M,25.4,0.11,80,0.3,10.9,100,671,316,417,304,819,21.2,40.2,0,979.3,323,5.6,62
2020-06-13T16:00:00Z,2020-06-13T15:00:00Z,PT60M,23.9,0.11,73,1.3,12.2,74,494,142,216,106,519,21,47.9,0,979.3,325,5.8,74
2020-06-13T17:00:00Z,2020-06-13T16:00:00Z,PT60M,22.2,0.11,65,23.5,13.4,27,131,19,46,21,56,20.3,57.4,0,979.2,320,5.6,85
2020-06-13T18:00:00Z,2020-06-13T17:00:00Z,PT60M,20.8,0.11,56,51.1,14.2,0,0,0,0,0,0,19.6,65.9,0,979.2,313,4.8,96
2020-06-13T19:00:00Z,2020-06-13T18:00:00Z,PT60M,20.1,0.11,46,2.3,14.7,0,0,0,0,0,0,19.5,71.4,0,979.7,307,4.3,105
2020-06-13T20:00:00Z,2020-06-13T19:00:00Z,PT60M,19.6,0.11,34,0.8,14.9,0,0,0,0,0,0,19.5,74.3,0,980,299,4.2,113
2020-06-13T21:00:00Z,2020-06-13T20:00:00Z,PT60M,19.3,0.11,20,0,14.8,0,0,0,0,0,0,19.5,75.2,0,980.3,293,3.9,119
2020-06-13T22:00:00Z,2020-06-13T21:00:00Z,PT60M,19,0.11,4,0,14.3,0,0,0,0,0,0,19.5,74,0,980.5,291,3.7,121
2020-06-13T23:00:00Z,2020-06-13T22:00:00Z,PT60M,18.7,0.11,-12,0,13.7,0,0,0,0,0,0,19.6,72.5,0,980.4,287,2.9,121
2020-06-14T00:00:00Z,2020-06-13T23:00:00Z,PT60M,18.2,0.11,-27,0.7,13.5,0,0,0,0,0,0,19.6,74.1,0,980.2,279,1.9,116
2020-06-14T01:00:00Z,2020-06-14T00:00:00Z,PT60M,17.6,0.11,-40,0,13.7,0,0,0,0,0,0,19.7,77.7,0,980.1,258,1.2,110
2020-06-14T02:00:00Z,2020-06-14T01:00:00Z,PT60M,17.2,0.11,-51,0,13.7,0,0,0,0,0,0,19.8,79.9,0,980.2,224,0.9,101
2020-06-14T03:00:00Z,2020-06-14T02:00:00Z,PT60M,17.3,0.11,-60,0.8,13.8,5,25,2,8,5,5,20,79.9,0,980.7,202,0.9,91
2020-06-14T04:00:00Z,2020-06-14T03:00:00Z,PT60M,18.5,0.11,-69,0,13.9,51,355,68,119,45,229,20.1,74.5,0,981.1,187,1.4,80
2020-06-14T05:00:00Z,2020-06-14T04:00:00Z,PT60M,20.4,0.11,-76,0,13.5,87,595,223,311,194,716,19.9,64.9,0,981.3,176,2.1,68
2020-06-14T06:00:00Z,2020-06-14T05:00:00Z,PT60M,22.1,0.11,-84,0,12.6,112,716,399,511,408,872,19.7,54.9,0,981.4,176,2.2,56
2020-06-14T07:00:00Z,2020-06-14T06:00:00Z,PT60M,23.7,0.11,-92,0,11.3,131,781,562,693,614,941,19.7,45.8,0,981.3,163,1.3,44
2020-06-14T08:00:00Z,2020-06-14T07:00:00Z,PT60M,24.9,0.11,-103,0.4,10.3,152,805,683,835,780,967,20.4,39.8,0,981.3,104,1.3,32
2020-06-14T09:00:00Z,2020-06-14T08:00:00Z,PT60M,25.9,0.11,-122,13.2,10.4,362,484,448,810,773,845,21.9,38,0,981.7,94,2,20
2020-06-14T10:00:00Z,2020-06-14T09:00:00Z,PT60M,26.4,0.11,-164,11.8,11.5,353,521,508,861,831,863,24,39.4,0,981.9,108,2.3,13
2020-06-14T11:00:00Z,2020-06-14T10:00:00Z,PT60M,26.4,0.11,140,14.5,12.3,384,450,436,819,788,826,26.4,41.6,0,981.9,125,1.8,16
2020-06-14T12:00:00Z,2020-06-14T11:00:00Z,PT60M,26.1,0.11,111,70.2,12.9,267,1,1,267,250,267,28.4,44.1,0,981.6,121,1.5,26
2020-06-14T13:00:00Z,2020-06-14T12:00:00Z,PT60M,25.4,0.11,97,67.5,13.6,207,34,24,231,215,244,29.8,47.9,0,981.3,118,1.4,37
2020-06-14T14:00:00Z,2020-06-14T13:00:00Z,PT60M,24.8,0.11,88,12.3,14,261,377,247,508,449,678,30.5,50.9,0,981.3,103,0.7,50
2020-06-14T15:00:00Z,2020-06-14T14:00:00Z,PT60M,24.4,0.11,80,64.4,14.1,141,3,2,143,133,144,30.5,52.6,0,981.3,1,0.5,62
2020-06-14T16:00:00Z,2020-06-14T15:00:00Z,PT60M,23.9,0.11,73,83.5,14.2,35,0,0,35,33,35,30.1,54.7,0,981.5,322,1.2,74
2020-06-14T17:00:00Z,2020-06-14T16:00:00Z,PT60M,22.9,0.11,65,38.9,14.3,23,21,3,26,21,24,29.2,58.4,0,981.8,326,1.9,85
2020-06-14T18:00:00Z,2020-06-14T17:00:00Z,PT60M,21.7,0.11,56,51.5,14.5,0,0,0,0,0,0,28.1,63.6,0,982.1,332,2.7,96
2020-06-14T19:00:00Z,2020-06-14T18:00:00Z,PT60M,20.9,0.11,46,0.4,14.9,0,0,0,0,0,0,27.1,68.3,0,982.6,325,3,105
2020-06-14T20:00:00Z,2020-06-14T19:00:00Z,PT60M,20.5,0.11,34,0,15.2,0,0,0,0,0,0,25.8,71.6,0,982.7,312,2.9,113
2020-06-14T21:00:00Z,2020-06-14T20:00:00Z,PT60M,20,0.11,20,0,15.4,0,0,0,0,0,0,24.7,74.6,0,982.8,308,2.7,119
2020-06-14T22:00:00Z,2020-06-14T21:00:00Z,PT60M,19.6,0.11,4,0,15.6,0,0,0,0,0,0,23.6,77.4,0,982.8,303,2.1,121
2020-06-14T23:00:00Z,2020-06-14T22:00:00Z,PT60M,19.2,0.11,-12,0,15.5,0,0,0,0,0,0,23,79.3,0,982.6,301,1.3,120
2020-06-15T00:00:00Z,2020-06-14T23:00:00Z,PT60M,18.7,0.11,-27,0,15.5,0,0,0,0,0,0,22.9,81.4,0,982.5,295,0.5,116
2020-06-15T01:00:00Z,2020-06-15T00:00:00Z,PT60M,18.4,0.11,-40,0.6,15.4,0,0,0,0,0,0,22.9,82.6,0,982.6,246,0.1,110
2020-06-15T02:00:00Z,2020-06-15T01:00:00Z,PT60M,18.1,0.11,-51,10.1,15.1,0,0,0,0,0,0,22.6,82.9,0,982.9,271,0.1,101
2020-06-15T03:00:00Z,2020-06-15T02:00:00Z,PT60M,18.2,0.11,-60,1.1,15,5,25,2,8,5,5,22.4,81.8,0,983.6,288,0.4,91
2020-06-15T04:00:00Z,2020-06-15T03:00:00Z,PT60M,19.5,0.11,-68,0,14.8,50,363,70,119,44,231,22.3,74.1,0,984.2,303,0.4,80
2020-06-15T05:00:00Z,2020-06-15T04:00:00Z,PT60M,21.4,0.11,-76,0,14.5,84,604,227,310,192,719,22.2,65,0,984.6,33,0.4,68
2020-06-15T06:00:00Z,2020-06-15T05:00:00Z,PT60M,22.9,0.11,-84,0,14.1,105,726,405,510,405,873,22.5,57.7,0,984.4,38,1.1,56
2020-06-15T07:00:00Z,2020-06-15T06:00:00Z,PT60M,24.3,0.11,-92,0,13.4,119,795,572,691,611,941,23,50.5,0,984.3,22,1.6,44
2020-06-15T08:00:00Z,2020-06-15T07:00:00Z,PT60M,25.6,0.11,-103,0,12.6,127,837,710,838,782,973,23.2,44.4,0,984.3,10,1.7,32
2020-06-15T09:00:00Z,2020-06-15T08:00:00Z,PT60M,26.8,0.11,-122,0,12,133,860,804,938,900,984,23.3,39.9,0,984.2,12,1.6,20
2020-06-15T10:00:00Z,2020-06-15T09:00:00Z,PT60M,27.7,0.11,-164,0.2,12.1,146,854,832,978,948,982,23.4,37.9,0,984.1,37,1.2,13
2020-06-15T11:00:00Z,2020-06-15T10:00:00Z,PT60M,28,0.11,140,21.2,12.7,400,373,363,763,730,766,24.2,38.8,0,984,76,0.8,16
2020-06-15T12:00:00Z,2020-06-15T11:00:00Z,PT60M,27.8,0.11,111,38.1,13.2,532,23,21,552,518,556,24.3,40.6,0,984.1,24,0.2,26
2020-06-15T13:00:00Z,2020-06-15T12:00:00Z,PT60M,27.5,0.11,97,35.3,13.1,465,40,31,497,465,509,24.1,40.9,0,984.1,310,1.4,37
2020-06-15T14:00:00Z,2020-06-15T13:00:00Z,PT60M,27.2,0.11,88,28.2,12.8,357,122,75,432,395,498,24.1,40.8,0,984,308,2.6,50
2020-06-15T15:00:00Z,2020-06-15T14:00:00Z,PT60M,26.7,0.11,80,3.5,12.5,127,589,273,399,295,762,23.2,41.4,0,984,304,3.3,62
2020-06-15T16:00:00Z,2020-06-15T15:00:00Z,PT60M,25.8,0.11,73,0,12.3,69,520,150,219,105,535,21.8,43,0,984.2,302,3.6,74
2020-06-15T17:00:00Z,2020-06-15T16:00:00Z,PT60M,24.4,0.11,65,20.6,12.5,27,142,21,48,22,60,20.6,47.6,0,984.4,301,3.6,85
2020-06-15T18:00:00Z,2020-06-15T17:00:00Z,PT60M,22.7,0.11,56,48.3,13.6,0,0,0,0,0,0,20.2,56.3,0,984.4,291,3.4,96
2020-06-15T19:00:00Z,2020-06-15T18:00:00Z,PT60M,21.8,0.11,46,0.7,14.7,0,0,0,0,0,0,20.6,63.8,0,984.4,282,3.4,105
